TIMESTAMP,HR,HRV,GSR
05_03-11_27_42.199415,402.00,474.00
05_03-11_27_42.202413,404.00,471.00
05_03-11_27_42.207410,402.00,467.00
05_03-11_27_42.211215,404.00,462.00
05_03-11_27_42.216213,402.00,498.00
05_03-11_27_42.220230,403.00,494.00
05_03-11_27_42.224208,402.00,489.00
05_03-11_27_42.228205,403.00,482.00
05_03-11_27_42.233203,402.00,474.00
05_03-11_27_42.237202,404.00,471.00
05_03-11_27_42.241197,402.00,467.00
05_03-11_27_42.245195,404.00,462.00
05_03-11_27_42.249193,402.00,498.00
05_03-11_27_42.272219,403.00,494.00
05_03-11_27_42.276206,402.00,489.00
05_03-11_27_42.281223,403.00,482.00
05_03-11_27_42.285202,402.00,474.00
05_03-11_27_42.290199,404.00,471.00
05_03-11_27_42.294730,402.00,467.00
05_03-11_27_42.342439,404.00,462.00
05_03-11_27_42.355404,402.00402.00,540.00
05_03-11_27_43.819110,401.00,432.00
05_03-11_27_43.867621,400.00,329.00
05_03-11_27_43.929591,400.00,305.00
05_03-11_27_43.969619,401.00,327.00
05_03-11_27_44.018983,400.00,346.00
05_03-11_27_44.068567,402.00,369.00
05_03-11_27_44.122158,399.00,388.00
05_03-11_27_44.171220,402.00,400.00
05_03-11_27_44.223750,399.00,416.00
05_03-11_27_44.273461,402.00,424.00
05_03-11_27_44.323054,399.00,432.00
05_03-11_27_44.375351,402.00,461.00
05_03-11_27_44.425199,399.00,491.00
05_03-11_27_44.473844,400.00,507.00
05_03-11_27_44.527089,399.00,510.00
05_03-11_27_44.576286,399.00,504.00
05_03-11_27_44.630208,400.00,502.00
05_03-11_27_44.678665,399.00,493.00
05_03-11_27_44.723272,400.00,488.00
05_03-11_27_44.781463,399.00,487.00
05_03-11_27_44.830229,401.00,481.00
05_03-11_27_44.879689,399.00,477.00
05_03-11_27_44.933062,401.00,479.00
05_03-11_27_44.982358,398.00,474.00
05_03-11_27_45.034810,401.00,477.00
05_03-11_27_45.085178,399.00,472.00
05_03-11_27_45.134800,400.00,474.00
05_03-11_27_45.186975,398.00,502.00
05_03-11_27_45.236193,399.00,516.00
TEST KEY FRAME
05_03-11_27_45.286035,399.00,516.00
05_03-11_27_45.338463,399.00,515.00
05_03-11_27_45.388191,399.00,499.00
05_03-11_27_45.437708,398.00,488.00
05_03-11_27_45.490133,400.00,484.00
05_03-11_27_45.539477,398.00,475.00
05_03-11_27_45.592624,400.00,475.00
05_03-11_27_45.642039,398.00,468.00
05_03-11_27_45.691653,400.00,467.00
05_03-11_27_45.744218,397.00,470.00
05_03-11_27_45.885862,400.00,470.00
05_03-11_27_45.897827,397.00,473.00
05_03-11_27_45.910819,399.00,486.00
05_03-11_27_45.945407,398.00,504.00
05_03-11_27_45.998596,398.00,509.00
05_03-11_27_46.047742,398.00,497.00
05_03-11_27_46.097496,397.00,490.00
05_03-11_27_46.149984,399.00,486.00
05_03-11_27_46.200784,398.00,479.00
05_03-11_27_46.249061,399.00,476.00
05_03-11_27_46.303232,397.00,471.00
05_03-11_27_46.346391,400.00,461.00
05_03-11_27_46.403982,397.00,460.00
05_03-11_27_46.453057,399.00,458.00
05_03-11_27_46.502570,397.00,454.00
05_03-11_27_46.555949,399.00,458.00
05_03-11_27_46.605430,397.00,455.00
05_03-11_27_46.654334,398.00,471.00
05_03-11_27_46.707069,397.00,502.00
05_03-11_27_46.756403,397.00,501.00
05_03-11_27_46.809225,398.00,497.00
05_03-11_27_46.858748,397.00,488.00
05_03-11_27_46.908488,398.00,480.00
05_03-11_27_46.960922,397.00,482.00
05_03-11_27_47.010912,399.00,476.00
05_03-11_27_47.059578,397.00,469.00
05_03-11_27_47.113253,399.00,469.00
05_03-11_27_47.162486,396.00,464.00
05_03-11_27_47.215727,398.00,468.00
05_03-11_27_47.265254,396.00,467.00
05_03-11_27_47.314505,398.00,463.00
05_03-11_27_47.367554,396.00,465.00
05_03-11_27_47.416775,397.00,479.00
05_03-11_27_47.466165,396.00,497.00
05_03-11_27_47.519011,396.00,502.00
05_03-11_27_47.568464,397.00,494.00
05_03-11_27_47.617671,396.00,488.00
05_03-11_27_47.672729,398.00,483.00
05_03-11_27_47.719557,397.00,478.00
05_03-11_27_47.772503,399.00,479.00
05_03-11_27_47.823292,396.00,469.00
05_03-11_27_47.872671,399.00,463.00
05_03-11_27_47.924463,397.00,463.00
05_03-11_27_47.974276,399.00,456.00
05_03-11_27_48.024219,397.00,459.00
05_03-11_27_48.076290,399.00,461.00
05_03-11_27_48.125491,398.00,458.00
05_03-11_27_48.179304,398.00,476.00
05_03-11_27_48.227502,398.00,495.00
05_03-11_27_48.276983,398.00,499.00
05_03-11_27_48.331109,400.00,503.00
05_03-11_27_48.379243,399.00,491.00
05_03-11_27_48.428742,401.00,486.00
05_03-11_27_48.482387,400.00,484.00
05_03-11_27_48.531216,402.00,479.00
