TIMESTAMP,HR,HRV,GSR
05_02-12_26_33.494600,124.00,528.00
05_02-12_26_33.499597,118.00,522.00
05_02-12_26_35.101800,122.00,485.00
05_02-12_26_35.164676,119.00,438.00
05_02-12_26_35.214496,124.00,423.00
05_02-12_26_35.267049,119.00,426.00
05_02-12_26_35.316450,124.00,434.00
05_02-12_26_35.366504,118.00,440.00
05_02-12_26_35.419854,124.00,449.00
05_02-12_26_35.468002,118.00,454.00
05_02-12_26_35.517619,123.00,463.00
05_02-12_26_35.570389,119.00,471.00
05_02-12_26_35.627594,121.00,477.00
05_02-12_26_35.669722,118.00,490.00
05_02-12_26_35.722410,120.00,495.00
05_02-12_26_35.771217,120.00,494.00
05_02-12_26_35.825036,118.00,499.00
05_02-12_26_35.873496,121.00,496.00
05_02-12_26_35.923317,119.00,493.00
05_02-12_26_35.976133,123.00,495.00
05_02-12_26_36.025520,118.00,496.00
05_02-12_26_36.075228,124.00,501.00
05_02-12_26_36.127862,119.00,504.00
05_02-12_26_36.179424,125.00,503.00
05_02-12_26_36.230158,119.00,500.00
05_02-12_26_36.279990,124.00,496.00
05_02-12_26_36.328692,119.00,493.00
05_02-12_26_36.381641,123.00,497.00
05_02-12_26_36.443116,119.00,504.00
05_02-12_26_36.481177,120.00,513.00
05_02-12_26_36.535339,120.00,520.00
05_02-12_26_36.583565,119.00,518.00
05_02-12_26_36.636895,121.00,518.00
05_02-12_26_36.685567,118.00,514.00
05_02-12_26_36.734512,124.00,512.00
05_02-12_26_36.787908,119.00,510.00
05_02-12_26_36.839887,124.00,506.00
05_02-12_26_36.886352,118.00,500.00
05_02-12_26_36.939036,124.00,500.00
05_02-12_26_36.988595,119.00,497.00
05_02-12_26_37.042160,124.00,499.00
05_02-12_26_37.091463,118.00,495.00
05_02-12_26_37.140652,122.00,494.00
05_02-12_26_37.193729,118.00,498.00
05_02-12_26_37.243009,120.00,495.00
05_02-12_26_37.292296,119.00,490.00
05_02-12_26_37.345214,119.00,489.00
05_02-12_26_37.394762,121.00,487.00
05_02-12_26_37.443332,119.00,491.00
05_02-12_26_37.496970,123.00,496.00
05_02-12_26_37.546453,119.00,496.00
05_02-12_26_37.600677,124.00,498.00
05_02-12_26_37.650956,118.00,497.00
05_02-12_26_37.711990,123.00,502.00
05_02-12_26_37.751712,119.00,514.00
05_02-12_26_37.800241,124.00,518.00
05_02-12_26_37.849827,119.00,524.00
05_02-12_26_37.902071,122.00,527.00
05_02-12_26_37.951736,118.00,518.00
05_02-12_26_38.005838,121.00,510.00
05_02-12_26_38.053504,119.00,500.00
05_02-12_26_38.104056,119.00,493.00
05_02-12_26_38.155960,121.00,493.00
05_02-12_26_38.229910,119.00,489.00
05_02-12_26_38.255192,122.00,495.00
05_02-12_26_38.307936,118.00,496.00
05_02-12_26_38.357210,123.00,489.00
05_02-12_26_38.410021,118.00,471.00
05_02-12_26_38.460652,123.00,461.00
05_02-12_26_38.503064,119.00,509.00
05_02-12_26_38.555839,123.00,520.00
05_02-12_26_38.612271,118.00,508.00
05_02-12_26_38.660890,122.00,495.00
05_02-12_26_38.714314,119.00,487.00
05_02-12_26_38.762912,121.00,484.00
05_02-12_26_38.812547,119.00,487.00
05_02-12_26_38.866038,118.00,495.00
05_02-12_26_38.915351,121.00,484.00
05_02-12_26_38.967953,118.00,455.00
05_02-12_26_39.017428,121.00,444.00
05_02-12_26_39.066560,118.00,450.00
05_02-12_26_39.118956,123.00,468.00
05_02-12_26_39.168819,117.00,475.00
05_02-12_26_39.281465,124.00,492.00
05_02-12_26_39.294452,118.00,497.00
05_02-12_26_39.315455,122.00,495.00
05_02-12_26_39.379078,118.00,500.00
05_02-12_26_39.422326,123.00,503.00
05_02-12_26_39.471918,117.00,510.00
05_02-12_26_39.524772,121.00,524.00
05_02-12_26_39.574198,118.00,532.00
05_02-12_26_39.666534,118.00,531.00
05_02-12_26_39.680301,120.00,532.00
05_02-12_26_39.725952,117.00,532.00
05_02-12_26_39.779459,123.00,543.00
05_02-12_26_39.828625,117.00,525.00
05_02-12_26_39.877316,123.00,523.00
05_02-12_26_39.930911,117.00,523.00
05_02-12_26_40.029121,124.00,529.00
05_02-12_26_40.043084,118.00,526.00
05_02-12_26_40.082998,123.00,527.00
05_02-12_26_40.132385,118.00,533.00
05_02-12_26_40.187108,122.00,528.00
05_02-12_26_40.255677,118.00,527.00
05_02-12_26_40.283661,120.00,525.00
05_02-12_26_40.336385,118.00,526.00
05_02-12_26_40.385840,118.00,536.00
05_02-12_26_40.435532,120.00,527.00
05_02-12_26_40.487770,118.00,526.00
05_02-12_26_40.539060,122.00,530.00
05_02-12_26_40.590390,117.00,531.00
05_02-12_26_40.640192,123.00,536.00
05_02-12_26_40.688893,118.00,531.00
05_02-12_26_40.741934,124.00,541.00
05_02-12_26_40.791359,119.00,534.00
05_02-12_26_40.840502,123.00,531.00
05_02-12_26_40.893496,119.00,543.00
05_02-12_26_40.942837,122.00,530.00
05_02-12_26_40.992204,119.00,531.00
05_02-12_26_41.046269,120.00,530.00
05_02-12_26_41.094991,118.00,530.00
05_02-12_26_41.148475,118.00,529.00
05_02-12_26_41.197091,120.00,530.00
05_02-12_26_41.246553,119.00,546.00
05_02-12_26_41.299514,121.00,530.00
05_02-12_26_41.348966,117.00,533.00
05_02-12_26_41.398588,122.00,528.00
05_02-12_26_41.451705,118.00,534.00
05_02-12_26_41.500800,123.00,535.00
05_02-12_26_41.554170,117.00,531.00
05_02-12_26_41.602567,123.00,522.00
05_02-12_26_41.652088,117.00,525.00
05_02-12_26_41.705600,121.00,531.00
05_02-12_26_41.754261,117.00,534.00
05_02-12_26_41.803637,120.00,531.00
05_02-12_26_41.857367,118.00,526.00
05_02-12_26_41.906632,118.00,517.00
05_02-12_26_41.959276,120.00,507.00
05_02-12_26_42.008782,119.00,492.00
05_02-12_26_42.058373,122.00,487.00
05_02-12_26_42.111021,118.00,486.00
05_02-12_26_42.160049,123.00,481.00
05_02-12_26_42.209621,119.00,476.00
05_02-12_26_42.262724,123.00,471.00
05_02-12_26_42.312431,118.00,463.00
05_02-12_26_42.365467,123.00,462.00
05_02-12_26_42.413934,119.00,461.00
05_02-12_26_42.463858,123.00,465.00
05_02-12_26_42.516531,119.00,470.00
05_02-12_26_42.565766,121.00,473.00
05_02-12_26_42.615626,118.00,475.00
05_02-12_26_42.668146,119.00,482.00
05_02-12_26_42.717923,120.00,488.00
05_02-12_26_42.760464,119.00,499.00
05_02-12_26_42.819824,122.00,503.00
05_02-12_26_42.868927,118.00,496.00
05_02-12_26_42.921769,123.00,497.00
05_02-12_26_42.970894,118.00,500.00
05_02-12_26_43.020867,124.00,508.00
05_02-12_26_43.075233,119.00,508.00
05_02-12_26_43.123943,124.00,508.00
05_02-12_26_43.172526,119.00,514.00
05_02-12_26_43.225987,122.00,523.00
05_02-12_26_43.275141,118.00,521.00
05_02-12_26_43.328588,122.00,516.00
05_02-12_26_43.377527,118.00,503.00
05_02-12_26_43.426675,119.00,491.00
05_02-12_26_43.479541,120.00,489.00
05_02-12_26_43.528509,119.00,489.00
05_02-12_26_43.577247,122.00,494.00
05_02-12_26_43.630877,118.00,495.00
05_02-12_26_43.680321,123.00,495.00
05_02-12_26_43.737124,118.00,503.00
05_02-12_26_43.801805,124.00,500.00
05_02-12_26_43.830787,118.00,493.00
05_02-12_26_43.884436,124.00,483.00
05_02-12_26_43.934097,117.00,477.00
05_02-12_26_43.982781,122.00,448.00
05_02-12_26_44.038995,118.00,445.00
05_02-12_26_44.085326,122.00,431.00
05_02-12_26_44.138291,118.00,402.00
05_02-12_26_44.187667,118.00,313.00
05_02-12_26_44.236763,119.00,301.00
05_02-12_26_44.290126,119.00,342.00
05_02-12_26_44.339459,121.00,357.00
05_02-12_26_44.388240,119.00,377.00
05_02-12_26_44.446150,122.00,530.00
05_02-12_26_44.506668,119.00,545.00
05_02-12_26_44.557329,124.00,533.00
05_02-12_26_44.609476,118.00,537.00
05_02-12_26_44.640646,124.00,534.00
05_02-12_26_44.705396,120.00,545.00
05_02-12_26_44.759543,124.00,546.00
05_02-12_26_44.789755,118.00,535.00
05_02-12_26_44.862992,122.00,539.00
05_02-12_26_44.910590,119.00,535.00
05_02-12_26_44.952290,120.00,547.00
05_02-12_26_45.014773,120.00,538.00
05_02-12_26_45.061727,118.00,535.00
05_02-12_26_45.114123,122.00,546.00
05_02-12_26_45.151892,120.00,548.00
05_02-12_26_45.215289,124.00,547.00
05_02-12_26_45.268337,119.00,537.00
05_02-12_26_45.300545,125.00,549.00
05_02-12_26_45.362857,119.00,541.00
05_02-12_26_45.419754,125.00,538.00
05_02-12_26_45.455998,118.00,538.00
05_02-12_26_45.505011,123.00,538.00
05_02-12_26_45.558030,121.00,547.00
05_02-12_26_45.607319,123.00,547.00
05_02-12_26_45.660711,120.00,548.00
05_02-12_26_45.709169,121.00,549.00
05_02-12_26_45.759371,123.00,549.00
05_02-12_26_45.812616,120.00,550.00
05_02-12_26_45.862287,124.00,550.00
05_02-12_26_45.915001,121.00,550.00
05_02-12_26_45.963526,126.00,551.00
05_02-12_26_46.011850,120.00,544.00
05_02-12_26_46.064844,124.00,542.00
05_02-12_26_46.114168,119.00,540.00
05_02-12_26_46.163303,124.00,539.00
05_02-12_26_46.217303,121.00,547.00
05_02-12_26_46.265474,125.00,550.00
05_02-12_26_46.318455,120.00,551.00
05_02-12_26_46.367566,123.00,541.00
05_02-12_26_46.417398,119.00,539.00
05_02-12_26_46.470539,122.00,552.00
05_02-12_26_46.519285,122.00,542.00
05_02-12_26_46.568430,120.00,539.00
05_02-12_26_46.621558,124.00,552.00
05_02-12_26_46.670763,119.00,541.00
05_02-12_26_46.724349,126.00,549.00
05_02-12_26_46.773591,119.00,542.00
05_02-12_26_46.822471,126.00,550.00
05_02-12_26_46.874967,120.00,541.00
05_02-12_26_46.924486,127.00,549.00
05_02-12_26_46.973970,121.00,551.00
05_02-12_26_47.027390,124.00,543.00
05_02-12_26_47.076155,120.00,540.00
05_02-12_26_47.125968,122.00,542.00
05_02-12_26_47.178729,121.00,544.00
05_02-12_26_47.222936,120.00,545.00
05_02-12_26_47.281135,123.00,553.00
05_02-12_26_47.330329,120.00,544.00
05_02-12_26_47.379950,124.00,542.00
05_02-12_26_47.433899,120.00,540.00
05_02-12_26_47.481876,127.00,552.00
05_02-12_26_47.531461,119.00,542.00
05_02-12_26_47.584269,126.00,551.00
05_02-12_26_47.633420,120.00,540.00
05_02-12_26_47.686152,126.00,541.00
05_02-12_26_47.735959,121.00,541.00
05_02-12_26_47.785679,124.00,540.00
05_02-12_26_47.838189,120.00,540.00
05_02-12_26_47.887729,123.00,543.00
05_02-12_26_47.936431,120.00,540.00
05_02-12_26_47.990252,121.00,539.00
05_02-12_26_48.039585,121.00,540.00
05_02-12_26_48.092184,120.00,540.00
05_02-12_26_48.141315,124.00,546.00
05_02-12_26_48.190965,120.00,538.00
05_02-12_26_48.243962,125.00,541.00
05_02-12_26_48.293309,120.00,541.00
05_02-12_26_48.342026,125.00,537.00
05_02-12_26_48.395589,120.00,541.00
05_02-12_26_48.444839,125.00,544.00
05_02-12_26_48.497891,119.00,538.00
05_02-12_26_48.549367,122.00,536.00
05_02-12_26_48.596463,119.00,533.00
05_02-12_26_48.649489,122.00,535.00
05_02-12_26_48.699661,121.00,534.00
05_02-12_26_48.748025,121.00,540.00
05_02-12_26_48.800786,121.00,538.00
05_02-12_26_48.850389,120.00,525.00
05_02-12_26_48.903107,124.00,501.00
05_02-12_26_48.952501,120.00,463.00
05_02-12_26_49.001782,126.00,454.00
05_02-12_26_49.054478,120.00,447.00
05_02-12_26_49.103604,126.00,439.00
05_02-12_26_49.157026,121.00,426.00
05_02-12_26_49.198296,125.00,427.00
05_02-12_26_49.255883,120.00,432.00
05_02-12_26_49.304349,124.00,439.00
05_02-12_26_49.358242,120.00,442.00
05_02-12_26_49.407508,123.00,445.00
05_02-12_26_49.460263,121.00,451.00
05_02-12_26_49.509647,120.00,458.00
05_02-12_26_49.558614,121.00,462.00
05_02-12_26_49.612111,121.00,464.00
05_02-12_26_49.660958,124.00,464.00
05_02-12_26_49.710948,121.00,478.00
05_02-12_26_49.763803,125.00,478.00
05_02-12_26_49.813014,120.00,471.00
05_02-12_26_49.866017,125.00,466.00
05_02-12_26_49.914950,120.00,465.00
05_02-12_26_49.964055,125.00,472.00
05_02-12_26_50.017361,120.00,476.00
05_02-12_26_50.069502,124.00,477.00
05_02-12_26_50.117673,121.00,481.00
05_02-12_26_50.170867,123.00,488.00
05_02-12_26_50.220069,121.00,483.00
05_02-12_26_50.272891,121.00,488.00
05_02-12_26_50.322074,122.00,485.00
05_02-12_26_50.371439,120.00,498.00
05_02-12_26_50.424114,123.00,511.00
05_02-12_26_50.473352,120.00,494.00
05_02-12_26_50.522764,125.00,484.00
05_02-12_26_50.576062,120.00,503.00
05_02-12_26_50.625045,125.00,511.00
05_02-12_26_50.674220,119.00,494.00
05_02-12_26_50.727327,126.00,492.00
05_02-12_26_50.776683,120.00,495.00
05_02-12_26_50.829383,124.00,510.00
05_02-12_26_50.878953,120.00,516.00
