TIMESTAMP,HR,HRV,GSR
05_06-13_08_15.021515,270.00,429.00
05_06-13_08_15.021515,271.00,540.00
05_06-13_08_15.021515,269.00,544.00
05_06-13_08_15.021515,270.00,537.00
05_06-13_08_15.037136,269.00,514.00
05_06-13_08_15.037136,269.00,479.00
05_06-13_08_15.037136,269.00,450.00
05_06-13_08_15.037136,268.00,434.00
05_06-13_08_15.052774,270.00,429.00
05_06-13_08_15.052774,271.00,551.00
05_06-13_08_16.654554,268.00,543.00
05_06-13_08_16.693514,271.00,520.00
05_06-13_08_16.756033,268.00,501.00
05_06-13_08_16.802906,272.00,470.00
05_06-13_08_16.849777,268.00,459.00
05_06-13_08_16.896704,271.00,466.00
05_06-13_08_16.944886,268.00,461.00
05_06-13_08_17.007382,270.00,451.00
05_06-13_08_17.054252,268.00,429.00
05_06-13_08_17.101124,269.00,410.00
05_06-13_08_17.148021,268.00,406.00
05_06-13_08_17.210501,268.00,398.00
05_06-13_08_17.257372,269.00,400.00
05_06-13_08_17.304268,268.00,402.00
05_06-13_08_17.351188,270.00,402.00
05_06-13_08_17.413612,268.00,409.00
05_06-13_08_17.460479,271.00,459.00
05_06-13_08_17.507345,268.00,548.00
05_06-13_08_17.554258,271.00,546.00
05_06-13_08_17.616714,268.00,549.00
05_06-13_08_17.663586,271.00,546.00
05_06-13_08_17.710455,270.00,561.00
05_06-13_08_17.757409,270.00,547.00
05_06-13_08_17.819825,269.00,544.00
05_06-13_08_17.866696,269.00,551.00
05_06-13_08_17.913567,269.00,526.00
05_06-13_08_17.960520,267.00,516.00
05_06-13_08_18.023016,269.00,488.00
05_06-13_08_18.069807,268.00,467.00
05_06-13_08_18.132330,271.00,459.00
05_06-13_08_18.163630,267.00,448.00
05_06-13_08_18.226046,271.00,445.00
05_06-13_08_18.272917,267.00,435.00
05_06-13_08_18.319788,271.00,457.00
05_06-13_08_18.366744,267.00,547.00
05_06-13_08_18.429166,271.00,547.00
05_06-13_08_18.476036,268.00,547.00
05_06-13_08_18.522897,270.00,545.00
05_06-13_08_18.569817,267.00,542.00
05_06-13_08_18.616725,268.00,543.00
05_06-13_08_18.679139,268.00,543.00
05_06-13_08_18.726009,267.00,541.00
05_06-13_08_18.772966,268.00,530.00
05_06-13_08_18.819756,267.00,489.00
05_06-13_08_18.882250,269.00,454.00
05_06-13_08_18.929120,267.00,440.00
05_06-13_08_18.976022,271.00,432.00
05_06-13_08_19.022949,267.00,436.00
05_06-13_08_19.085360,270.00,443.00
05_06-13_08_19.132231,267.00,439.00
05_06-13_08_19.179186,271.00,501.00
05_06-13_08_19.226058,267.00,553.00
05_06-13_08_19.288471,269.00,551.00
05_06-13_08_19.335342,267.00,547.00
05_06-13_08_19.382213,268.00,548.00
05_06-13_08_19.429169,267.00,545.00
05_06-13_08_19.476041,267.00,543.00
05_06-13_08_19.538453,268.00,544.00
05_06-13_08_19.600966,267.00,549.00
05_06-13_08_19.632279,270.00,534.00
05_06-13_08_19.694692,266.00,499.00
05_06-13_08_19.741563,270.00,466.00
05_06-13_08_19.788434,267.00,441.00
05_06-13_08_19.866581,271.00,426.00
05_06-13_08_19.897803,266.00,422.00
05_06-13_08_19.944673,270.00,413.00
05_06-13_08_19.991575,267.00,415.00
05_06-13_08_20.038501,269.00,435.00
05_06-13_08_20.100917,267.00,541.00
05_06-13_08_20.147814,268.00,549.00
05_06-13_08_20.194656,267.00,547.00
05_06-13_08_20.241557,269.00,559.00
05_06-13_08_20.304033,268.00,546.00
05_06-13_08_20.366547,267.00,543.00
05_06-13_08_20.397767,269.00,545.00
05_06-13_08_20.444722,267.00,532.00
05_06-13_08_20.491580,270.00,515.00
05_06-13_08_20.554014,266.00,484.00
05_06-13_08_20.600885,270.00,453.00
05_06-13_08_20.663402,267.00,435.00
05_06-13_08_20.710245,270.00,437.00
05_06-13_08_20.757125,266.00,432.00
05_06-13_08_20.803996,269.00,435.00
05_06-13_08_20.850904,267.00,441.00
05_06-13_08_20.897815,268.00,462.00
05_06-13_08_20.960236,267.00,548.00
05_06-13_08_21.007099,267.00,546.00
05_06-13_08_21.053970,268.00,546.00
05_06-13_08_21.116467,267.00,548.00
05_06-13_08_21.163338,269.00,528.00
05_06-13_08_21.210209,266.00,537.00
05_06-13_08_21.257110,270.00,548.00
05_06-13_08_21.304050,266.00,531.00
05_06-13_08_21.366448,270.00,507.00
05_06-13_08_21.413320,267.00,470.00
05_06-13_08_21.460197,270.00,446.00
05_06-13_08_21.522717,266.00,442.00
05_06-13_08_21.569587,269.00,442.00
05_06-13_08_21.616431,267.00,441.00
05_06-13_08_21.663301,268.00,443.00
05_06-13_08_21.710258,266.00,461.00
05_06-13_08_21.766574,269.00,558.00
05_06-13_08_21.813491,267.00,552.00
05_06-13_08_21.860373,266.00,546.00
05_06-13_08_21.922814,268.00,548.00
05_06-13_08_21.969685,267.00,558.00
05_06-13_08_22.016557,269.00,547.00
05_06-13_08_22.079053,267.00,551.00
05_06-13_08_22.125925,269.00,530.00
05_06-13_08_22.172795,266.00,526.00
05_06-13_08_22.219638,269.00,499.00
05_06-13_08_22.266593,265.00,472.00
05_06-13_08_22.329035,269.00,458.00
05_06-13_08_22.375906,266.00,442.00
05_06-13_08_22.422778,268.00,435.00
05_06-13_08_22.485275,266.00,441.00
05_06-13_08_22.532147,267.00,456.00
05_06-13_08_22.579018,268.00,561.00
05_06-13_08_22.625890,266.00,548.00
05_06-13_08_22.672816,269.00,558.00
05_06-13_08_22.735257,266.00,550.00
05_06-13_08_22.782128,269.00,548.00
05_06-13_08_22.828999,265.00,539.00
05_06-13_08_22.891496,269.00,552.00
05_06-13_08_22.938368,266.00,524.00
05_06-13_08_22.985239,269.00,516.00
05_06-13_08_23.032110,266.00,488.00
05_06-13_08_23.079037,269.00,457.00
05_06-13_08_23.141478,266.00,440.00
05_06-13_08_23.188349,268.00,429.00
05_06-13_08_23.235221,266.00,426.00
05_06-13_08_23.297688,266.00,437.00
05_06-13_08_23.344589,267.00,488.00
05_06-13_08_23.391459,268.00,560.00
05_06-13_08_23.438331,268.00,547.00
05_06-13_08_23.485174,266.00,543.00
05_06-13_08_23.547699,269.00,552.00
05_06-13_08_23.594551,266.00,521.00
05_06-13_08_23.641443,269.00,527.00
05_06-13_08_23.703917,266.00,532.00
05_06-13_08_23.750809,269.00,516.00
05_06-13_08_23.797682,266.00,484.00
05_06-13_08_23.844552,268.00,459.00
05_06-13_08_23.891395,266.00,438.00
05_06-13_08_23.953920,267.00,433.00
05_06-13_08_24.000792,266.00,433.00
05_06-13_08_24.047663,266.00,459.00
05_06-13_08_24.094590,266.00,549.00
05_06-13_08_24.157032,265.00,548.00
05_06-13_08_24.203904,269.00,558.00
05_06-13_08_24.250774,265.00,541.00
05_06-13_08_24.297624,268.00,525.00
05_06-13_08_24.360140,266.00,516.00
05_06-13_08_24.406990,269.00,518.00
05_06-13_08_24.453855,265.00,504.00
05_06-13_08_24.500731,269.00,485.00
05_06-13_08_24.563253,265.00,456.00
05_06-13_08_24.610097,268.00,437.00
05_06-13_08_24.656995,265.00,436.00
05_06-13_08_24.703839,268.00,430.00
05_06-13_08_24.750708,265.00,471.00
05_06-13_08_24.813237,266.00,546.00
05_06-13_08_24.860107,265.00,546.00
05_06-13_08_24.906950,265.00,546.00
05_06-13_08_24.953905,267.00,548.00
05_06-13_08_25.016343,265.00,544.00
05_06-13_08_25.063217,268.00,544.00
05_06-13_08_25.110071,265.00,538.00
05_06-13_08_25.156932,268.00,524.00
05_06-13_08_25.219455,265.00,496.00
05_06-13_08_25.266326,269.00,463.00
05_06-13_08_25.313199,265.00,443.00
05_06-13_08_25.360126,268.00,428.00
05_06-13_08_25.422568,265.00,428.00
05_06-13_08_25.469439,267.00,503.00
05_06-13_08_25.516310,265.00,548.00
05_06-13_08_25.563181,266.00,549.00
05_06-13_08_25.625676,265.00,549.00
05_06-13_08_25.672547,265.00,538.00
05_06-13_08_25.735016,267.00,544.00
05_06-13_08_25.775064,265.00,534.00
05_06-13_08_25.830291,268.00,517.00
05_06-13_08_25.882587,265.00,496.00
05_06-13_08_25.932242,268.00,470.00
05_06-13_08_25.981261,265.00,452.00
05_06-13_08_26.034877,269.00,443.00
05_06-13_08_26.085153,265.00,435.00
05_06-13_08_26.127020,268.00,500.00
05_06-13_08_26.185766,265.00,546.00
05_06-13_08_26.234619,267.00,552.00
05_06-13_08_26.288164,267.00,558.00
05_06-13_08_26.337720,266.00,532.00
05_06-13_08_26.387049,265.00,524.00
05_06-13_08_26.439443,265.00,522.00
05_06-13_08_26.489324,266.00,511.00
05_06-13_08_26.542327,265.00,494.00
05_06-13_08_26.591626,268.00,468.00
05_06-13_08_26.640890,265.00,441.00
05_06-13_08_26.687337,268.00,428.00
05_06-13_08_26.734208,264.00,413.00
05_06-13_08_26.781080,268.00,414.00
05_06-13_08_26.843576,264.00,482.00
05_06-13_08_26.890448,268.00,546.00
05_06-13_08_26.937319,264.00,546.00
05_06-13_08_26.984191,266.00,543.00
05_06-13_08_27.031106,265.00,532.00
05_06-13_08_27.093558,266.00,528.00
05_06-13_08_27.140408,265.00,523.00
05_06-13_08_27.187288,264.00,514.00
05_06-13_08_27.249777,266.00,498.00
05_06-13_08_27.296669,264.00,470.00
05_06-13_08_27.343541,266.00,450.00
05_06-13_08_27.390412,264.00,441.00
05_06-13_08_27.437338,268.00,434.00
05_06-13_08_27.499779,264.00,431.00
05_06-13_08_27.546651,267.00,439.00
05_06-13_08_27.593503,264.00,514.00
05_06-13_08_27.656020,268.00,545.00
05_06-13_08_27.702892,265.00,545.00
05_06-13_08_27.753058,267.00,552.00
05_06-13_08_27.808179,264.00,532.00
05_06-13_08_27.857610,266.00,509.00
05_06-13_08_27.911213,264.00,499.00
05_06-13_08_27.959717,264.00,484.00
05_06-13_08_28.009007,266.00,465.00
05_06-13_08_28.064747,264.00,452.00
05_06-13_08_28.113055,267.00,434.00
05_06-13_08_28.160690,264.00,425.00
05_06-13_08_28.213724,268.00,426.00
05_06-13_08_28.262902,265.00,421.00
05_06-13_08_28.314914,268.00,447.00
05_06-13_08_28.365891,264.00,535.00
05_06-13_08_28.408923,268.00,551.00
05_06-13_08_28.467517,265.00,546.00
05_06-13_08_28.516843,269.00,558.00
05_06-13_08_28.566100,265.00,546.00
05_06-13_08_28.619855,266.00,546.00
05_06-13_08_28.661220,266.00,536.00
05_06-13_08_28.708122,265.00,543.00
05_06-13_08_28.770619,266.00,530.00
05_06-13_08_28.817490,266.00,497.00
05_06-13_08_28.864361,268.00,475.00
05_06-13_08_28.911233,265.00,450.00
05_06-13_08_28.958076,269.00,444.00
05_06-13_08_29.020600,265.00,441.00
05_06-13_08_29.067470,269.00,435.00
05_06-13_08_29.114343,266.00,431.00
05_06-13_08_29.176817,269.00,458.00
05_06-13_08_29.223712,268.00,561.00
05_06-13_08_29.270583,269.00,547.00
05_06-13_08_29.317453,267.00,548.00
05_06-13_08_29.364325,267.00,544.00
05_06-13_08_29.426822,267.00,542.00
05_06-13_08_29.473693,267.00,553.00
05_06-13_08_29.520545,268.00,545.00
05_06-13_08_29.567476,267.00,544.00
05_06-13_08_29.629933,269.00,520.00
05_06-13_08_29.676804,267.00,492.00
05_06-13_08_29.723675,270.00,461.00
05_06-13_08_29.770546,267.00,442.00
05_06-13_08_29.833043,271.00,436.00
05_06-13_08_29.879914,267.00,429.00
05_06-13_08_29.926787,271.00,425.00
05_06-13_08_29.973629,268.00,424.00
05_06-13_08_30.036155,270.00,421.00
05_06-13_08_30.083023,268.00,483.00
05_06-13_08_30.129897,269.00,546.00
TEST KEY FRAME
05_06-13_08_30.176747,268.00,549.00
05_06-13_08_30.239263,268.00,550.00
05_06-13_08_30.286135,269.00,545.00
05_06-13_08_30.333008,269.00,543.00
05_06-13_08_30.379880,270.00,544.00
05_06-13_08_30.442355,268.00,551.00
05_06-13_08_30.489247,272.00,528.00
05_06-13_08_30.536096,268.00,512.00
05_06-13_08_30.582962,272.00,483.00
05_06-13_08_30.645486,268.00,462.00
05_06-13_08_30.692357,272.00,449.00
05_06-13_08_30.739229,268.00,440.00
05_06-13_08_30.786100,270.00,441.00
05_06-13_08_30.848578,269.00,431.00
05_06-13_08_30.895470,270.00,448.00
05_06-13_08_30.942339,269.00,539.00
05_06-13_08_30.989211,269.00,548.00
05_06-13_08_31.051708,270.00,546.00
05_06-13_08_31.098579,269.00,543.00
05_06-13_08_31.145450,271.00,551.00
05_06-13_08_31.192322,269.00,534.00
05_06-13_08_31.254793,272.00,537.00
05_06-13_08_31.301690,268.00,528.00
05_06-13_08_31.348561,272.00,503.00
05_06-13_08_31.395433,268.00,464.00
05_06-13_08_31.457930,272.00,439.00
05_06-13_08_31.504800,269.00,422.00
05_06-13_08_31.536102,271.00,410.00
05_06-13_08_31.598545,269.00,412.00
05_06-13_08_31.645385,270.00,409.00
05_06-13_08_31.707910,270.00,409.00
05_06-13_08_31.754761,269.00,419.00
05_06-13_08_31.801654,270.00,486.00
05_06-13_08_31.864151,268.00,548.00
05_06-13_08_31.911022,271.00,548.00
05_06-13_08_31.957893,270.00,558.00
05_06-13_08_32.004764,272.00,548.00
05_06-13_08_32.051636,269.00,543.00
05_06-13_08_32.098563,273.00,547.00
05_06-13_08_32.161004,271.00,559.00
05_06-13_08_32.207854,272.00,541.00
05_06-13_08_32.270372,269.00,534.00
05_06-13_08_32.317243,271.00,497.00
