TIMESTAMP,HR,HRV,GSR
05_03-10_59_39.911211,610.00,546.00
05_03-10_59_39.915209,606.00,550.00
05_03-10_59_39.918225,609.00,543.00
05_03-10_59_39.923206,607.00,400.00
05_03-10_59_39.926221,611.00,399.00
05_03-10_59_39.931217,606.00,495.00
05_03-10_59_39.934197,611.00,550.00
05_03-10_59_39.938195,606.00,549.00
05_03-10_59_39.942211,610.00,546.00
05_03-10_59_39.946211,606.00,550.00
05_03-10_59_39.949189,609.00,543.00
05_03-10_59_39.953205,610.00,511.00
05_03-10_59_41.574106,608.00,328.00
05_03-10_59_41.623191,610.00,181.00
05_03-10_59_41.670442,608.00,147.00
05_03-10_59_41.725959,612.00,170.00
05_03-10_59_41.775276,608.00,203.00
05_03-10_59_41.824456,612.00,254.00
05_03-10_59_41.876981,608.00,489.00
05_03-10_59_41.926309,612.00,550.00
05_03-10_59_41.980629,607.00,548.00
05_03-10_59_42.028724,611.00,546.00
05_03-10_59_42.078517,607.00,552.00
05_03-10_59_42.131399,610.00,544.00
05_03-10_59_42.180882,608.00,550.00
05_03-10_59_42.230020,608.00,548.00
05_03-10_59_42.282723,608.00,546.00
05_03-10_59_42.333194,608.00,522.00
05_03-10_59_42.385232,610.00,478.00
05_03-10_59_42.434959,608.00,435.00
05_03-10_59_42.484089,611.00,411.00
05_03-10_59_42.537288,607.00,405.00
05_03-10_59_42.586407,612.00,405.00
05_03-10_59_42.636481,607.00,408.00
05_03-10_59_42.684629,612.00,418.00
05_03-10_59_42.734122,607.00,427.00
05_03-10_59_42.787468,617.00,558.00
05_03-10_59_42.840834,607.00,548.00
05_03-10_59_42.890015,609.00,550.00
05_03-10_59_42.942406,607.00,551.00
05_03-10_59_42.994779,608.00,548.00
05_03-10_59_43.037213,608.00,548.00
05_03-10_59_43.095028,608.00,550.00
05_03-10_59_43.143925,609.00,547.00
05_03-10_59_43.193143,607.00,545.00
05_03-10_59_43.246666,611.00,544.00
05_03-10_59_43.296511,607.00,551.00
05_03-10_59_43.342295,612.00,519.00
05_03-10_59_43.412302,607.00,510.00
05_03-10_59_43.442073,612.00,495.00
05_03-10_59_43.496128,607.00,484.00
05_03-10_59_43.549477,611.00,470.00
05_03-10_59_43.599189,607.00,475.00
05_03-10_59_43.651972,615.00,560.00
05_03-10_59_43.701060,606.00,549.00
05_03-10_59_43.754185,607.00,547.00
05_03-10_59_43.804272,607.00,552.00
05_03-10_59_43.854036,607.00,547.00
05_03-10_59_43.905456,614.00,559.00
05_03-10_59_43.954872,607.00,547.00
05_03-10_59_44.004705,610.00,546.00
05_03-10_59_44.051014,606.00,545.00
05_03-10_59_44.107004,611.00,541.00
05_03-10_59_44.159720,606.00,545.00
05_03-10_59_44.209344,612.00,528.00
05_03-10_59_44.258763,607.00,500.00
05_03-10_59_44.311830,611.00,478.00
05_03-10_59_44.360780,606.00,453.00
05_03-10_59_44.410054,609.00,447.00
