TIMESTAMP,HR,HRV,GSR
05_09-09_17_15.942066,174.00,480.00
05_09-09_17_15.942066,173.00,474.00
05_09-09_17_15.942066,172.00,539.00
05_09-09_17_15.942066,174.00,549.00
05_09-09_17_15.957709,173.00,537.00
05_09-09_17_15.957709,173.00,523.00
05_09-09_17_15.957709,173.00,508.00
05_09-09_17_15.957709,173.00,492.00
05_09-09_17_15.973314,174.00,480.00
05_09-09_17_15.973314,173.00,474.00
05_09-09_17_15.973314,171.00,539.00
05_09-09_17_17.610611,170.00,453.00
05_09-09_17_17.657472,172.00,398.00
05_09-09_17_17.704425,170.00,404.00
05_09-09_17_17.782493,173.00,466.00
05_09-09_17_17.813712,170.00,505.00
05_09-09_17_17.860583,173.00,515.00
05_09-09_17_17.907484,170.00,509.00
05_09-09_17_17.954408,173.00,502.00
05_09-09_17_18.016831,172.00,495.00
05_09-09_17_18.063694,173.00,490.00
05_09-09_17_18.110647,172.00,489.00
05_09-09_17_18.235585,172.00,482.00
05_09-09_17_18.251181,172.00,475.00
05_09-09_17_18.266804,172.00,475.00
05_09-09_17_18.329301,173.00,492.00
05_09-09_17_18.360579,172.00,547.00
05_09-09_17_18.423043,175.00,537.00
05_09-09_17_18.469925,173.00,551.00
05_09-09_17_18.516816,176.00,545.00
05_09-09_17_18.579283,173.00,527.00
05_09-09_17_18.626154,177.00,512.00
05_09-09_17_18.673026,174.00,501.00
05_09-09_17_18.719925,177.00,483.00
05_09-09_17_18.766798,176.00,471.00
05_09-09_17_18.829293,177.00,464.00
05_09-09_17_18.876137,176.00,457.00
05_09-09_17_18.938630,177.00,458.00
05_09-09_17_18.969950,176.00,459.00
05_09-09_17_19.048026,177.00,510.00
05_09-09_17_19.079245,178.00,537.00
05_09-09_17_19.126118,177.00,549.00
05_09-09_17_19.173018,179.00,553.00
05_09-09_17_19.235495,178.00,521.00
05_09-09_17_19.282359,181.00,523.00
05_09-09_17_19.391753,178.00,523.00
05_09-09_17_19.451366,181.00,513.00
05_09-09_17_19.464365,178.00,499.00
05_09-09_17_19.489072,181.00,488.00
05_09-09_17_19.538692,179.00,474.00
05_09-09_17_19.587819,181.00,465.00
05_09-09_17_19.629277,180.00,461.00
05_09-09_17_19.690563,180.00,457.00
05_09-09_17_19.737948,180.00,474.00
05_09-09_17_19.784818,180.00,537.00
05_09-09_17_19.831713,181.00,534.00
05_09-09_17_19.894190,180.00,551.00
05_09-09_17_19.941060,182.00,544.00
05_09-09_17_19.987930,180.00,528.00
05_09-09_17_20.034878,183.00,515.00
05_09-09_17_20.081694,180.00,499.00
05_09-09_17_20.144171,183.00,488.00
05_09-09_17_20.191033,181.00,476.00
05_09-09_17_20.237934,183.00,465.00
05_09-09_17_20.300401,181.00,460.00
05_09-09_17_20.347272,182.00,456.00
05_09-09_17_20.394152,181.00,455.00
05_09-09_17_20.563682,182.00,459.00
05_09-09_17_20.579247,181.00,510.00
05_09-09_17_20.594260,181.00,537.00
05_09-09_17_20.609253,183.00,544.00
05_09-09_17_20.656920,182.00,538.00
05_09-09_17_20.694580,184.00,536.00
05_09-09_17_20.756993,182.00,561.00
05_09-09_17_20.803864,184.00,527.00
05_09-09_17_20.850776,181.00,535.00
05_09-09_17_20.897636,184.00,506.00
05_09-09_17_21.007002,181.00,475.00
