TIMESTAMP,HR,HRV,GSR
05_07-11_21_09.440184,379.00,537.00
05_07-11_21_09.445199,379.00,528.00
05_07-11_21_09.449180,379.00,536.00
05_07-11_21_09.453176,381.00,528.00
05_07-11_21_09.457193,380.00,526.00
05_07-11_21_09.461720,382.00,528.00
05_07-11_21_09.464737,381.00,531.00
05_07-11_21_11.096905,394.00,400.00
05_07-11_21_11.156451,393.00,337.00
05_07-11_21_11.209328,395.00,519.00
05_07-11_21_11.258485,393.00,528.00
05_07-11_21_11.311765,396.00,527.00
05_07-11_21_11.362159,393.00,544.00
05_07-11_21_11.410932,396.00,498.00
05_07-11_21_11.463294,393.00,487.00
05_07-11_21_11.512776,396.00,478.00
05_07-11_21_11.563573,394.00,463.00
05_07-11_21_11.615280,395.00,436.00
05_07-11_21_11.665023,394.00,396.00
05_07-11_21_11.717698,394.00,363.00
05_07-11_21_11.766402,394.00,338.00
05_07-11_21_11.816115,393.00,328.00
05_07-11_21_11.869743,395.00,334.00
05_07-11_21_11.918166,393.00,332.00
05_07-11_21_11.967658,396.00,339.00
05_07-11_21_12.020678,393.00,533.00
05_07-11_21_12.071507,396.00,531.00
05_07-11_21_12.119874,393.00,530.00
05_07-11_21_12.172886,395.00,536.00
05_07-11_21_12.241339,393.00,526.00
05_07-11_21_12.275500,394.00,532.00
05_07-11_21_12.325672,392.00,532.00
05_07-11_21_12.375489,393.00,526.00
05_07-11_21_12.426569,393.00,523.00
05_07-11_21_12.476035,392.00,515.00
05_07-11_21_12.525189,392.00,495.00
05_07-11_21_12.644031,391.00,465.00
05_07-11_21_12.656053,393.00,443.00
05_07-11_21_12.680820,391.00,436.00
05_07-11_21_12.729797,393.00,416.00
05_07-11_21_12.780539,390.00,433.00
05_07-11_21_12.832058,393.00,531.00
05_07-11_21_12.881213,390.00,532.00
05_07-11_21_12.930720,392.00,531.00
05_07-11_21_12.983761,390.00,530.00
05_07-11_21_13.035808,391.00,528.00
05_07-11_21_13.086001,390.00,529.00
05_07-11_21_13.139737,390.00,528.00
05_07-11_21_13.183724,390.00,546.00
05_07-11_21_13.238575,389.00,533.00
05_07-11_21_13.286917,390.00,522.00
05_07-11_21_13.345224,389.00,490.00
05_07-11_21_13.389475,390.00,461.00
05_07-11_21_13.439119,388.00,437.00
05_07-11_21_13.491845,390.00,418.00
05_07-11_21_13.542022,388.00,392.00
05_07-11_21_13.591516,390.00,426.00
05_07-11_21_13.644043,387.00,531.00
05_07-11_21_13.692955,389.00,541.00
05_07-11_21_13.742387,387.00,531.00
05_07-11_21_13.797059,388.00,534.00
05_07-11_21_13.837980,387.00,534.00
05_07-11_21_13.893697,387.00,536.00
05_07-11_21_13.947529,387.00,536.00
05_07-11_21_13.997154,386.00,527.00
05_07-11_21_14.049847,387.00,525.00
05_07-11_21_14.092951,385.00,530.00
05_07-11_21_14.149309,388.00,511.00
05_07-11_21_14.201200,386.00,483.00
05_07-11_21_14.250720,388.00,489.00
05_07-11_21_14.312650,385.00,478.00
05_07-11_21_14.353254,388.00,455.00
05_07-11_21_14.401970,386.00,546.00
05_07-11_21_14.455628,387.00,532.00
05_07-11_21_14.504538,385.00,537.00
05_07-11_21_14.549633,386.00,531.00
05_07-11_21_14.607862,385.00,532.00
05_07-11_21_14.655122,385.00,527.00
05_07-11_21_14.704320,386.00,529.00
05_07-11_21_14.755096,385.00,527.00
05_07-11_21_14.800759,387.00,523.00
05_07-11_21_14.859977,386.00,529.00
05_07-11_21_14.910132,388.00,499.00
05_07-11_21_14.959286,386.00,458.00
05_07-11_21_15.011607,389.00,436.00
05_07-11_21_15.061947,387.00,413.00
05_07-11_21_15.110886,389.00,390.00
05_07-11_21_15.164084,387.00,403.00
05_07-11_21_15.220086,389.00,531.00
05_07-11_21_15.260337,388.00,530.00
05_07-11_21_15.309533,389.00,533.00
05_07-11_21_15.361777,389.00,533.00
05_07-11_21_15.418105,389.00,526.00
05_07-11_21_15.467933,389.00,525.00
05_07-11_21_15.516400,389.00,522.00
05_07-11_21_15.569849,391.00,527.00
05_07-11_21_15.619427,389.00,499.00
05_07-11_21_15.672857,392.00,455.00
05_07-11_21_15.720949,390.00,410.00
05_07-11_21_15.771158,393.00,376.00
05_07-11_21_15.817501,390.00,360.00
05_07-11_21_15.866376,393.00,338.00
05_07-11_21_15.922699,390.00,317.00
05_07-11_21_15.975547,392.00,319.00
05_07-11_21_16.025115,391.00,374.00
05_07-11_21_16.081301,391.00,530.00
05_07-11_21_16.128030,391.00,535.00
05_07-11_21_16.176826,391.00,547.00
05_07-11_21_16.232343,392.00,534.00
05_07-11_21_16.279857,391.00,529.00
05_07-11_21_16.328811,393.00,526.00
05_07-11_21_16.381083,391.00,529.00
05_07-11_21_16.430796,393.00,533.00
05_07-11_21_16.480584,391.00,525.00
05_07-11_21_16.532947,394.00,523.00
05_07-11_21_16.582211,391.00,508.00
05_07-11_21_16.635599,393.00,490.00
05_07-11_21_16.685185,391.00,457.00
05_07-11_21_16.733998,392.00,426.00
05_07-11_21_16.787098,391.00,400.00
05_07-11_21_16.836333,391.00,369.00
05_07-11_21_16.885365,391.00,345.00
05_07-11_21_16.939122,391.00,391.00
05_07-11_21_16.987875,392.00,530.00
05_07-11_21_17.042099,391.00,539.00
05_07-11_21_17.090259,393.00,536.00
05_07-11_21_17.139332,390.00,526.00
05_07-11_21_17.192672,393.00,537.00
05_07-11_21_17.241845,390.00,487.00
05_07-11_21_17.291994,393.00,436.00
05_07-11_21_17.345448,390.00,398.00
05_07-11_21_17.388380,392.00,364.00
05_07-11_21_17.447531,390.00,344.00
05_07-11_21_17.496668,390.00,342.00
05_07-11_21_17.545945,390.00,356.00
05_07-11_21_17.598600,389.00,363.00
05_07-11_21_17.649629,389.00,355.00
05_07-11_21_17.691507,388.00,326.00
05_07-11_21_17.750129,390.00,310.00
05_07-11_21_17.799475,388.00,303.00
05_07-11_21_17.852131,391.00,419.00
05_07-11_21_17.901606,388.00,531.00
05_07-11_21_17.951071,391.00,530.00
05_07-11_21_18.004763,387.00,532.00
05_07-11_21_18.053783,390.00,534.00
05_07-11_21_18.102082,387.00,528.00
05_07-11_21_18.155247,389.00,528.00
05_07-11_21_18.204843,387.00,536.00
05_07-11_21_18.254474,387.00,537.00
05_07-11_21_18.307853,387.00,516.00
05_07-11_21_18.357958,386.00,512.00
05_07-11_21_18.409877,387.00,528.00
05_07-11_21_18.458855,386.00,521.00
05_07-11_21_18.508558,388.00,520.00
05_07-11_21_18.561727,385.00,494.00
05_07-11_21_18.612605,388.00,449.00
05_07-11_21_18.662076,385.00,413.00
05_07-11_21_18.718119,388.00,400.00
05_07-11_21_18.753095,385.00,545.00
05_07-11_21_18.806134,387.00,530.00
05_07-11_21_18.867375,385.00,545.00
05_07-11_21_18.915887,386.00,530.00
05_07-11_21_18.962350,384.00,525.00
05_07-11_21_19.019193,385.00,530.00
05_07-11_21_19.067394,384.00,532.00
05_07-11_21_19.114247,384.00,514.00
05_07-11_21_19.163287,385.00,472.00
05_07-11_21_19.212390,383.00,435.00
05_07-11_21_19.268361,385.00,402.00
05_07-11_21_19.319836,383.00,383.00
05_07-11_21_19.371621,386.00,377.00
05_07-11_21_19.422759,383.00,368.00
05_07-11_21_19.472044,386.00,353.00
05_07-11_21_19.525189,383.00,338.00
05_07-11_21_19.575323,385.00,350.00
05_07-11_21_19.627701,383.00,531.00
05_07-11_21_19.677038,384.00,546.00
05_07-11_21_19.726621,383.00,530.00
05_07-11_21_19.778315,382.00,531.00
05_07-11_21_19.827492,383.00,544.00
05_07-11_21_19.876655,383.00,545.00
05_07-11_21_19.930739,384.00,534.00
05_07-11_21_19.979699,382.00,527.00
05_07-11_21_20.032354,385.00,531.00
05_07-11_21_20.082719,382.00,511.00
05_07-11_21_20.131606,385.00,502.00
05_07-11_21_20.183976,382.00,492.00
05_07-11_21_20.233108,385.00,474.00
05_07-11_21_20.282209,383.00,450.00
05_07-11_21_20.334959,385.00,421.00
05_07-11_21_20.384967,383.00,383.00
05_07-11_21_20.434396,384.00,354.00
05_07-11_21_20.486910,384.00,459.00
05_07-11_21_20.535130,383.00,532.00
05_07-11_21_20.589363,384.00,534.00
05_07-11_21_20.630158,384.00,531.00
05_07-11_21_20.687665,386.00,545.00
05_07-11_21_20.739909,384.00,532.00
05_07-11_21_20.791041,387.00,531.00
