TIMESTAMP,HR,HRV,GSR
05_02-08_46_12.686936,0,535.00
05_02-08_46_12.686936,400.00,534.00
05_02-08_46_12.702563,402.00,532.00
05_02-08_46_12.702563,400.00,529.00
05_02-08_46_14.343078,400.00,437.00
05_02-08_46_14.405597,398.00,342.00
05_02-08_46_14.499313,398.00,302.00
05_02-08_46_14.514964,397.00,299.00
05_02-08_46_14.561807,397.00,306.00
05_02-08_46_14.608709,398.00,317.00
05_02-08_46_14.655579,397.00,335.00
05_02-08_46_14.702506,398.00,358.00
05_02-08_46_14.749378,396.00,456.00
05_02-08_46_14.811819,399.00,535.00
05_02-08_46_14.858690,397.00,542.00
05_02-08_46_14.905617,399.00,535.00
05_02-08_46_14.968058,396.00,531.00
05_02-08_46_15.014930,399.00,523.00
05_02-08_46_15.061799,396.00,500.00
05_02-08_46_15.108727,398.00,467.00
05_02-08_46_15.155601,396.00,440.00
05_02-08_46_15.218040,397.00,392.00
05_02-08_46_15.264911,396.00,72.00
05_02-08_46_15.311781,396.00,63.00
05_02-08_46_15.358712,396.00,313.00
05_02-08_46_15.421152,395.00,265.00
05_02-08_46_15.468021,397.00,187.00
05_02-08_46_15.514875,395.00,186.00
05_02-08_46_15.577392,397.00,216.00
05_02-08_46_15.624262,395.00,255.00
05_02-08_46_15.671132,398.00,299.00
05_02-08_46_15.718004,395.00,348.00
05_02-08_46_15.764861,398.00,568.00
05_02-08_46_15.827373,396.00,542.00
05_02-08_46_15.874243,397.00,537.00
05_02-08_46_15.921094,396.00,544.00
05_02-08_46_15.968042,397.00,544.00
05_02-08_46_16.030483,396.00,543.00
05_02-08_46_16.077354,396.00,565.00
05_02-08_46_16.124225,397.00,605.00
05_02-08_46_16.171152,397.00,612.00
05_02-08_46_16.233594,399.00,564.00
05_02-08_46_16.280465,397.00,551.00
05_02-08_46_16.327335,400.00,542.00
05_02-08_46_16.374274,398.00,549.00
05_02-08_46_16.436704,401.00,542.00
05_02-08_46_16.483575,399.00,543.00
05_02-08_46_16.530446,402.00,544.00
05_02-08_46_16.577374,400.00,546.00
05_02-08_46_16.639816,403.00,546.00
05_02-08_46_16.686685,401.00,557.00
05_02-08_46_16.733556,402.00,581.00
